index,sequence,flags,timestamp_valid,frame_ms,dequeue_ms,output_ms,read_ms,copy_ms,dispatch_wait_ms,worker_wait_ms,preprocess_ms,npu_ms,postprocess_ms,gmc_ms,association_ms,read_to_output_ms,frame_to_output_ms,ready_ms,dispatch_ms
609,1814,8193,1,1253439.9790000001,1253452.7397650001,1253477.5597260001,0.35612500000000002,0.270958999870345,0.0002910001203417778,0.01079199998639524,1.7899579999999999,22.426252999999999,0.198625,2.6713749999999998,0.0096249999999999999,24.863710000000001,37.580726000014693,1253453.0518489999,1253453.05214
610,1817,8193,1,1253464.9779999999,1253477.6784339999,1253502.291895,0.424958,0.29925000015646219,0.00029199989512562752,0.055417000083252788,1.7981259999999999,22.149460999999999,0.19658300000000001,2.8583340000000002,0.013416000000000001,24.698043999999999,37.313895000144839,1253478.018809,1253478.0191009999
611,1820,8193,1,1253489.987,1253502.4351039999,1253529.4691059999,0.364292,0.27241600002162158,0.0002910001203417778,2.8352919998578727,1.8226249999999999,21.782252,0.19775000000000001,2.7337920000000002,0.015166000000000001,27.084168999999999,39.482105999952182,1253502.7492289999,1253502.7495200001
612,1823,8193,1,1253514.977,1253529.59919,1253553.1708170001,0.39520899999999998,0.26425000000745058,0.00029200012795627117,0.054832999827340245,1.810376,21.122793999999999,0.198625,2.771417,0.015167,23.655335999999998,38.193817000137642,1253529.9109809999,1253529.9112730001
613,1826,8193,1,1253539.9879999999,1253553.3356089999,1253577.939736,0.37595800000000001,0.27883299998939037,0.00029200012795627117,0.060667000012472272,1.7981259999999999,22.147418999999999,0.19600000000000001,2.7868750000000002,0.015167,24.659544,37.951736000133678,1253553.6561499999,1253553.6564420001
614,1829,8193,1,1253564.9639999999,1253578.0671939999,1253602.3011970001,0.422626,0.29545900016091764,0.00029099988751113415,0.054250000044703484,1.8322499999999999,21.734418999999999,0.198625,2.7515830000000001,0.017500000000000002,24.318878000000002,37.337197000160813,1253578.4049450001,1253578.405236
615,1832,8193,1,1253589.977,1253602.3959890001,1253629.6659500001,0.38062499999999999,0.28729099989868701,0.00029199989512562752,2.6588329998776317,1.8129999999999999,22.186211,0.19745799999999999,2.623834,0.015167,27.321586,39.688950000097975,1253602.7246970001,1253602.724989
616,1835,8193,1,1253614.9779999999,1253629.7937,1253653.8716599999,0.43312499999999998,0.30333300004713237,0.0002910001203417778,0.054833999834954739,1.8124169999999999,21.588294000000001,0.19745799999999999,2.8075830000000002,0.015166000000000001,24.163709999999998,38.893660000059754,1253630.1410749999,1253630.1413660001
617,1838,8193,1,1253639.946,1253653.9731600001,1253678.443121,0.38120799999999999,0.28495899983681738,0.00029200012795627117,0.053957999916747212,1.8141670000000001,22.000126999999999,0.19512499999999999,2.7746249999999999,0.015166000000000001,24.523918999999999,38.497120999963954,1253654.3004099999,1253654.300702
618,1841,8193,1,1253664.9790000001,1253678.573205,1253703.0653319999,0.41620800000000002,0.28729099989868701,0.00029200012795627117,0.054541999939829111,1.8007500000000001,22.030460000000001,0.19716700000000001,2.8352919999999999,0.015167,24.578168999999999,38.086331999860704,1253678.903371,1253678.9036630001
619,1844,8193,1,1253689.9790000001,1253703.1557489999,1253727.4565429999,0.39433400000000002,0.30450000008568168,0.0002910001203417778,0.055416999850422144,1.820584,21.802377,0.19629099999999999,2.7556669999999999,0.015167,24.346878,37.477542999899015,1253703.5039989999,1253703.5042900001
620,1847,8193,1,1253714.9469999999,1253727.582251,1253751.8833369999,0.41708299999999998,0.29195900005288422,0.00029199989512562752,0.051915999967604876,1.792583,21.880544,0.19658300000000001,2.8180839999999998,0.016625000000000001,24.384209999999999,36.936336999991909,1253727.915918,1253727.9162099999
621,1850,8193,1,1253739.987,1253751.9790040001,1253775.9586730001,0.391125,0.29662499995902181,0.00029200012795627117,0.055124999955296516,1.807458,21.503710999999999,0.19804099999999999,2.8315009999999998,0.014874999999999999,24.033335999999998,35.971673000138253,1253752.3164619999,1253752.316754
622,1853,8193,1,1253764.9790000001,1253776.085256,1253803.5693000001,0.41299999999999998,0.2872919999063015,0.00029099988751113415,2.7393340000417084,1.806875,22.327960999999998,0.19541600000000001,2.700542,0.01575,27.567751999999999,38.590300000039861,1253776.4145480001,1253776.414839
623,1856,8193,1,1253789.98,1253803.660592,1253828.064053,0.36895899999999998,0.28058400005102158,0.00029099988751113415,0.054542000172659755,1.801042,21.952293999999998,0.19541600000000001,2.7422499999999999,0.014874999999999999,24.450710999999998,38.084052999969572,1253803.982301,1253803.9825919999
624,1859,8193,1,1253814.9410000001,1253828.197928,1253851.6601799999,0.41416700000000001,0.28175000008195639,0.00029199989512562752,0.053375000134110451,1.8237920000000001,20.986585999999999,0.19600000000000001,2.7918340000000001,0.015166000000000001,23.552669000000002,36.719179999781772,1253828.521678,1253828.5219699999
625,1862,8193,1,1253839.983,1253851.749722,1253876.3929330001,0.38441700000000001,0.29633300006389618,0.00029199989512562752,0.051041000057011843,1.835459,22.143335,0.19950000000000001,2.7865839999999999,0.015459000000000001,24.689003,36.409933000104502,1253852.0883470001,1253852.088639
626,1865,8193,1,1253864.9790000001,1253876.524766,1253903.742811,0.43254199999999998,0.30187500012107193,0,2.5812500000465661,1.8097920000000001,22.199044000000001,0.199208,2.544791,0.015458,27.306419999999999,38.763810999924317,1253876.8689329999,1253876.8689329999
627,1868,8193,1,1253889.9790000001,1253903.838186,1253928.432396,0.40250000000000002,0.30799999996088445,0,0.055124999955296516,1.775083,22.138669,0.19716600000000001,2.9108329999999998,0.016041,24.647002000000001,38.453395999968052,1253904.187894,1253904.187894
628,1871,8193,1,1253914.9809999999,1253928.5674380001,1253952.865607,0.41270899999999999,0.28058299981057644,0,0.053958999924361706,1.8138749999999999,21.877334999999999,0.19658300000000001,2.8043749999999998,0.017500000000000002,24.390336000000001,37.884607000043616,1253928.888271,1253928.888271
629,1874,8193,1,1253939.9779999999,1253952.949024,1253976.3316510001,0.38383400000000001,0.29691700008697808,0.00029099988751113415,0.048708999995142221,1.798125,20.979293999999999,0.198042,2.8387920000000002,0.0043750000000000004,23.426960999999999,36.353651000186801,1253953.2888160001,1253953.289107
630,1877,8193,1,1253964.942,1253976.4378180001,1254001.3738619999,0.458208,0.33308299980126321,0.00058400002308189869,0.046666000038385391,1.787917,22.449584999999999,0.198042,2.7262080000000002,0.0084580000000000002,25.018294000000001,36.431861999910325,1253976.8137759999,1253976.81436
631,1880,8193,1,1253989.9809999999,1254001.4561119999,1254026.0625730001,0.39287499999999997,0.30275000003166497,0.00029199989512562752,0.050749999936670065,1.844792,22.093169,0.198625,2.7547920000000001,0.014,24.655460999999999,36.081573000177741,1254001.7996950001,1254001.7999869999
632,1883,8193,1,1254014.9879999999,1254026.1865310001,1254049.8051169999,0.42991600000000002,0.30508399987593293,0.00029199989512562752,0.053667000029236078,1.8004579999999999,21.147877000000001,0.19687499999999999,2.816916,0.015167,23.702002,34.817116999998689,1254026.5330310001,1254026.533323
633,1886,8193,1,1254039.9790000001,1254049.909825,1254077.5656610001,0.38558300000000001,0.28554200008511543,0,2.8676670000422746,1.8153330000000001,22.413419000000001,0.1925,2.7265000000000001,0.023334000000000001,27.715043999999999,37.586661000037566,1254050.2364920001,1254050.2364920001
634,1889,8193,1,1254064.9809999999,1254077.684078,1254099.747497,0.39754200000000001,0.27358300006017089,0.00029199989512562752,0.05016600014641881,1.7832509999999999,19.681377000000001,0.19600000000000001,2.905875,0.0090419999999999997,22.146836,34.76649700012058,1254077.9982030001,1254077.9984949999
635,1892,8193,1,1254089.939,1254099.834705,1254124.305249,0.37129099999999998,0.28437500004656613,0,0.054541999939829111,1.8001670000000001,22.061086,0.19570799999999999,2.835,0.017791999999999999,24.516044000000001,34.366248999955133,1254100.160497,1254100.160497
636,1895,8193,1,1254114.9809999999,1254124.4364990001,1254148.557918,0.44274999999999998,0.31879199994727969,0.00029199989512562752,0.054250000044703484,1.8194170000000001,21.662669000000001,0.19162499999999999,2.7991259999999998,0.018083999999999999,24.204252,33.576918000122532,1254124.796416,1254124.7967079999
637,1898,8193,1,1254139.987,1254148.6495020001,1254171.7990870001,0.40045900000000001,0.31383299990557134,0.00029099988751113415,0.053084000013768673,1.8042499999999999,20.706002000000002,0.19775000000000001,2.8387920000000002,0.021583000000000001,23.195377000000001,31.812087000114843,1254149.0041690001,1254149.00446
638,1900,8193,1,1254156.6470000001,1254171.8924209999,1254196.3116319999,0.38004199999999999,0.29516700003296137,0.00029199989512562752,0.051625000080093741,1.803666,21.950835999999999,0.19833300000000001,2.83325,0.015459000000000001,24.463253000000002,39.664631999796256,1254172.2284210001,1254172.228713
639,1903,8193,1,1254181.6459999999,1254196.485757,1254220.8343839999,0.44858300000000001,0.3193749999627471,0.00058300001546740532,0.05629199999384582,1.824667,21.830669,0.19658300000000001,2.7932920000000001,0.014874999999999999,24.434085,39.188383999979123,1254196.8485900001,1254196.8491730001
640,1906,8193,1,1254206.648,1254220.922176,1254245.4344279999,0.38558399999999998,0.29750000010244548,0.0002910001203417778,0.054833999834954739,1.8141670000000001,22.034253,0.19279099999999999,2.7693759999999998,0.015166000000000001,24.558336000000001,38.786427999846637,1254221.261676,1254221.2619670001
641,1909,8193,1,1254231.6340000001,1254245.56247,1254270.393806,0.42175000000000001,0.2954579999204725,0,0.060667000012472272,1.8092090000000001,22.344584999999999,0.19629199999999999,2.6290840000000002,0.01925,24.916211000000001,38.759805999929085,1254245.899345,1254245.899345
642,1912,8193,1,1254256.648,1254270.4871390001,1254295.221933,0.41825000000000001,0.32287499983794987,0.00029199989512562752,0.054540999932214618,1.785876,22.249502,0.19833300000000001,2.8105000000000002,0.018374999999999999,24.787877999999999,38.573932999977842,1254270.8520140001,1254270.852306
643,1915,8193,1,1254281.6459999999,1254295.3511419999,1254319.9847269999,0.42641699999999999,0.29925000015646219,0.00029099988751113415,0.053667000029236078,1.820292,22.136918999999999,0.202125,2.7224170000000001,0.01575,24.718751999999999,38.338726999936625,1254295.692392,1254295.6926829999
644,1918,8193,1,1254306.6459999999,1254320.072811,1254344.394021,0.38908300000000001,0.30099999997764826,0.00029199989512562752,0.05512500018812716,1.803083,21.844669,0.19658300000000001,2.632584,0.015166000000000001,24.367584999999998,37.748021000064909,1254320.415519,1254320.4158109999
645,1921,8193,1,1254331.6070000001,1254344.525563,1254368.7817319999,0.43429200000000001,0.30799999996088445,0,0.051625000080093741,1.826125,21.751626999999999,0.20183300000000001,2.791833,0.015459000000000001,24.341045000000001,37.174731999868527,1254344.874688,1254344.874688
646,1924,8193,1,1254356.6459999999,1254368.8835239999,1254395.14111,0.39550000000000002,0.30187500012107193,0.00029200012795627117,2.6728339998517185,1.830209,21.126584999999999,0.19687499999999999,2.6389999999999998,0.017500000000000002,26.308627999999999,38.49511000001803,1254369.227982,1254369.2282740001
647,1927,8193,1,1254381.6459999999,1254395.273818,1254419.683987,0.41941699999999998,0.28933400008827448,0.00029200012795627117,0.055707999970763922,1.8092079999999999,21.940335999999999,0.19775000000000001,2.8029169999999999,0.014874999999999999,24.499419,38.0379870000761,1254395.6039849999,1254395.6042770001
648,1930,8193,1,1254406.648,1254419.7752789999,1254444.330115,0.38354199999999999,0.29166700015775859,0.00029199989512562752,0.056000000098720193,1.7858750000000001,22.094919000000001,0.199208,2.7705419999999998,0.015458,24.602378000000002,37.682114999974146,1254420.1112790001,1254420.111571
649,1933,8193,1,1254431.648,1254444.457282,1254468.3897009999,0.45441700000000002,0.32870800001546741,0.00029200012795627117,0.050749999936670065,1.841,21.398419000000001,0.19658300000000001,2.7766670000000002,0.015167,24.016127999999998,36.741700999904424,1254444.8279899999,1254444.828282
650,1936,8193,1,1254456.6270000001,1254468.4859509999,1254493.2213280001,0.39024999999999999,0.29370800009928644,0.00029099988751113415,0.053374999901279807,1.8080419999999999,22.259709999999998,0.19600000000000001,2.8309169999999999,0.020708000000000001,24.790502,36.594327999977395,1254468.8210760001,1254468.821367
651,1939,8193,1,1254481.6429999999,1254493.3464530001,1254517.987039,0.42116700000000001,0.2954579999204725,0.00029099988751113415,0.053959000157192349,1.803375,22.167835,0.19833300000000001,2.7119170000000001,0.015458,24.724878,36.344039000105113,1254493.68362,1254493.6839109999
652,1942,8193,1,1254506.6470000001,1254518.0771639999,1254541.7047910001,0.41416599999999998,0.32637500017881393,0.00058400002308189869,0.05308300000615418,1.8331249999999999,21.099751999999999,0.19658300000000001,2.8131249999999999,0.014874999999999999,23.67371,35.05779099999927,1254518.4452470001,1254518.4458310001
653,1945,8193,1,1254531.6059999999,1254541.831666,1254566.243002,0.42612499999999998,0.30129200010560453,0.00058300001546740532,0.054250000044703484,1.8275840000000001,21.914960000000001,0.19658300000000001,2.778708,0.016042000000000001,24.495044,34.637002000119537,1254542.174083,1254542.1746660001
654,1948,8193,1,1254556.6470000001,1254566.3319600001,1254590.8485880001,0.39637499999999998,0.30683399992994964,0.00029199989512562752,0.047833000076934695,1.777709,22.054376999999999,0.19950000000000001,2.8046669999999998,0.017500000000000002,24.562418999999998,34.201587999938056,1254566.6822520001,1254566.682544
655,1951,8193,1,1254581.6159999999,1254590.981005,1254615.6317990001,0.438083,0.30654100002720952,0.00029199989512562752,0.052499999990686774,1.8185420000000001,22.161711,0.19600000000000001,2.8315000000000001,0.015459000000000001,24.740919000000002,34.015799000160769,1254591.3289630001,1254591.329255
656,1954,8193,1,1254606.6510000001,1254615.7277569999,1254640.7227179999,0.359041,0.27212500013411045,0.00029199989512562752,0.012250000145286322,1.7934589999999999,22.589293999999999,0.19950000000000001,2.6970420000000002,0.015166000000000001,25.039877000000001,34.071717999875546,1254616.04159,1254616.0418819999
657,1957,8193,1,1254631.659,1254640.849593,1254665.553179,0.46899999999999997,0.34329200000502169,0.00029199989512562752,0.051625000080093741,1.839542,22.153835999999998,0.19716600000000001,2.7976670000000001,0.01575,24.787586000000001,33.894179000053555,1254641.234593,1254641.2348849999
658,1960,8193,1,1254656.648,1254665.6470949999,1254693.057057,0.38033400000000001,0.28991700010374188,0.00029199989512562752,2.7889169999398291,1.8127089999999999,22.197876999999998,0.19629199999999999,2.6912090000000002,0.01575,27.459837,36.409056999953464,1254665.9778450001,1254665.978137
659,1963,8193,1,1254681.6470000001,1254693.1830569999,1254717.2038509999,0.40250000000000002,0.27854100009426475,0.00029200012795627117,0.055124999955296516,1.7771250000000001,21.594128000000001,0.19600000000000001,2.8638759999999999,0.015167,24.103335999999999,35.556850999826565,1254693.5030149999,1254693.503307
660,1966,8193,1,1254706.649,1254717.2983510001,1254741.9360199999,0.363709,0.27154099987819791,0.00029099988751113415,0.054834000067785382,1.7864580000000001,22.211586,0.19483300000000001,2.8069999999999999,0.015167,24.689003,35.287019999930635,1254717.610726,1254717.6110169999
661,1969,8193,1,1254731.648,1254742.063478,1254766.160689,0.41125,0.28583299997262657,0.00029199989512562752,0.053957999916747212,1.7984169999999999,21.685127000000001,0.200375,2.7623760000000002,0.017208000000000001,24.181211000000001,34.512688999995589,1254742.3907280001,1254742.39102
